,image_path,filename,class,group,tag,split,augmented,is_original,ref
1698,Potato___Early_blight/,1de8ed75-0778-4364-9178-52c1bd0dffb4___RS_Early.B 6729.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2116
1699,Potato___Early_blight/,51bc94fe-ba23-4776-a9ec-727e55015acb___RS_Early.B 8267.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2117
1700,Potato___Early_blight/,33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B 8344.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2118
1701,Potato___Early_blight/,68a9df4a-f803-4cf1-bfce-1a637a2befcc___RS_Early.B 7654.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2120
1702,Potato___Early_blight/,d4cd2357-1142-4f0c-8c44-201241a27573___RS_Early.B 9146.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2124
1703,Potato___Early_blight/,879d0dfe-d17d-486a-992c-d80089133c50___RS_Early.B 7428.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2125
1704,Potato___Early_blight/,1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B 6928.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2126
1705,Potato___Early_blight/,0604174e-3018-4faa-9975-0be32d2c0789___RS_Early.B 7123.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2127
1706,Potato___Early_blight/,b8578828-0e34-4511-9739-9ef0170774b2___RS_Early.B 7416.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2128
1707,Potato___Early_blight/,96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2129
1708,Potato___Early_blight/,0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2131
1709,Potato___Early_blight/,b328c22c-c9c6-41fd-9bac-daf2f26143b1___RS_Early.B 6854.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2133
1710,Potato___Early_blight/,fa8656fd-03b1-467c-a877-99ce5632d580___RS_Early.B 7630.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2134
1711,Potato___Early_blight/,b8803558-9e0f-404e-80b3-c78d0bc7f6d0___RS_Early.B 7548.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2135
1712,Potato___Early_blight/,c74c801d-a6e5-44dc-a7e8-f3a5f39a300e___RS_Early.B 7864.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2136
1713,Potato___Early_blight/,0ede4acd-3685-40d9-b52b-7b3cb6536fa8___RS_Early.B 7377.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2137
1714,Potato___Early_blight/,a5e73fd4-6d3e-4037-b440-f4e5234e4459___RS_Early.B 7645.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2138
1715,Potato___Early_blight/,028f9b73-142f-499a-9c7b-d7c1ed5e5506___RS_Early.B 8546.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2139
1716,Potato___Early_blight/,54eebf69-9501-4f9e-b923-1ef61f31d93c___RS_Early.B 7098.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2140
1717,Potato___Early_blight/,b8e08567-5193-41a4-b637-140b503830d9___RS_Early.B 9133.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2141
1718,Potato___Early_blight/,bea108c2-bdf1-484d-807c-fa9431f4dc95___RS_Early.B 7265.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2142
1719,Potato___Early_blight/,bddc2487-ecc6-447e-902f-3560a62e5e83___RS_Early.B 7307.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2143
1720,Potato___Early_blight/,ee584747-fea1-4d16-9c03-40bfc9bcf1c7___RS_Early.B 8600.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2144
1721,Potato___Early_blight/,c9bd759f-bd34-4333-a7b9-23ad810bba32___RS_Early.B 8033.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2145
1722,Potato___Early_blight/,4d943ff8-e048-43c6-8861-4cdc6adab6a0___RS_Early.B 8726.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2146
1723,Potato___Early_blight/,2c0e712a-fb21-44b6-bbe1-7c67cec7b965___RS_Early.B 7084.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2147
1724,Potato___Early_blight/,dbee10d3-333b-4c62-aa90-23c1f859519c___RS_Early.B 7252.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2148
1725,Potato___Early_blight/,520475a1-5acf-433f-a306-cff6ec1a99ef___RS_Early.B 9159.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2149
1726,Potato___Early_blight/,ca1bc7af-3220-4b45-b76d-8f950128c489___RS_Early.B 7266.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2150
1727,Potato___Early_blight/,1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B 9178.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2152
1728,Potato___Early_blight/,b475147c-92bc-419a-b2c3-7d5aabbb79ec___RS_Early.B 7379.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2153
1729,Potato___Early_blight/,bac19c19-ab8b-466a-a317-56c1f35fb082___RS_Early.B 7141.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2155
1730,Potato___Early_blight/,f3ad73cc-2e88-4157-97ea-d57d87c5760c___RS_Early.B 6687.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2156
1731,Potato___Early_blight/,2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B 7463.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2157
1732,Potato___Early_blight/,3a314933-9e92-4c90-acc2-656a04c591e7___RS_Early.B 8906.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2158
1733,Potato___Early_blight/,2fe81ef1-d7ec-4395-b071-c74d5beb4037___RS_Early.B 7242.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2159
1734,Potato___Early_blight/,7c0e4eed-d8e2-410f-a7bf-9f5a1c4a566d___RS_Early.B 8042.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2160
1735,Potato___Early_blight/,838c8a0a-d112-4940-9a5d-221b4e9cc4c8___RS_Early.B 6967.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2161
1736,Potato___Early_blight/,0fd22207-cb37-42a1-965f-7dfe43f9d579___RS_Early.B 6876.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2162
1737,Potato___Early_blight/,9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2163
1738,Potato___Early_blight/,6cd05602-f131-47a3-a7ef-f328a13e4f1e___RS_Early.B 7079.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2164
1739,Potato___Early_blight/,b95c05a8-2d70-4af5-a384-5b5b4450b7c6___RS_Early.B 7724.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2165
1740,Potato___Early_blight/,92a30efc-6b2f-4e17-8688-e477e5d39bd9___RS_Early.B 7343.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2166
1741,Potato___Early_blight/,8435fd63-0136-44f9-8dd4-6ca27bcddd97___RS_Early.B 7017.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2167
1742,Potato___Early_blight/,b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B 7466.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2168
1743,Potato___Early_blight/,8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B 8388.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2169
1744,Potato___Early_blight/,4f20f0e5-b870-414c-99a0-136575a61ce5___RS_Early.B 6724.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2170
1745,Potato___Early_blight/,9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2171
1746,Potato___Early_blight/,72f9e596-8d1e-4ffd-923d-55645d6adca1___RS_Early.B 7704.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2172
1747,Potato___Early_blight/,d55f09eb-e463-4abd-aac6-fb144b30ead7___RS_Early.B 9004.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2173
1748,Potato___Early_blight/,12a7bc09-8d7f-4790-8046-6e3f12f71399___RS_Early.B 7973.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2175
1749,Potato___Early_blight/,0d2e2971-f1c9-4278-b35c-91dd8a22a64d___RS_Early.B 7581.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2177
1750,Potato___Early_blight/,2d149f7a-4b0a-40a6-8d0b-1d1f14e5e696___RS_Early.B 9143.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2179
1751,Potato___Early_blight/,5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B 7619.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2181
1752,Potato___Early_blight/,e490f736-a52f-434f-ada7-3bb255d99635___RS_Early.B 7417.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2184
1753,Potato___Early_blight/,e6693b54-623a-4323-aa79-3e0fc3c07288___RS_Early.B 9198.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2185
1754,Potato___Early_blight/,a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B 6890.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2186
1755,Potato___Early_blight/,835e6cde-b1e2-48e6-b616-e0a4ca05b127___RS_Early.B 7143.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2187
1756,Potato___Early_blight/,fba7a41d-25df-4a1c-93d1-98d62e3376e0___RS_Early.B 8207.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2188
1757,Potato___Early_blight/,048d18ae-98b1-484d-97da-5a0e69b9ebc1___RS_Early.B 6845.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2189
1758,Potato___Early_blight/,57c5fe0f-ce93-412a-a29e-a70a4aa23649___RS_Early.B 6818.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2190
1759,Potato___Early_blight/,15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2191
1760,Potato___Early_blight/,ba96aab6-adb5-4021-b6ad-3305f50aec12___RS_Early.B 7317.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2193
1761,Potato___Early_blight/,3de47a70-4a74-462f-8b56-2088507be4ef___RS_Early.B 8832.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2194
1762,Potato___Early_blight/,b549ab3b-06f1-45ef-bf34-86071552d870___RS_Early.B 8576.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2196
1763,Potato___Early_blight/,9846eead-9fc1-4c35-8b63-1adfbdf0b118___RS_Early.B 8325.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2197
1764,Potato___Early_blight/,4eacc117-bab5-40ff-bde0-dbc6b2a35822___RS_Early.B 7999.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2198
1765,Potato___Early_blight/,cfd3112d-e376-4b82-bc06-de0bfba0ab41___RS_Early.B 8389.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2199
1766,Potato___Early_blight/,f980fef9-bcf5-47fd-8426-2c503dc35f88___RS_Early.B 6745.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2200
1767,Potato___Early_blight/,23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2201
1768,Potato___Early_blight/,677662b1-2c4e-4d93-b4fd-950815b9d2c8___RS_Early.B 8813.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2202
1769,Potato___Early_blight/,64ced002-f0b1-42b2-b448-b7b3655e38c1___RS_Early.B 9010.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2204
1770,Potato___Early_blight/,7248171d-98a5-4bf0-9a8d-5c5a8820eba9___RS_Early.B 6680.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2205
1771,Potato___Early_blight/,37d5791e-19e8-4095-a1cd-36aede6d0802___RS_Early.B 7172.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2206
1772,Potato___Early_blight/,acff9d5e-4b38-4817-a239-93c115a0b3ff___RS_Early.B 8993.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2207
1773,Potato___Early_blight/,26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2208
1774,Potato___Early_blight/,82927769-4d4a-4f19-a806-a02f435ad17d___RS_Early.B 7886.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2209
1775,Potato___Early_blight/,d0be9a48-d0f6-4d34-9c80-3eb7631e2d8d___RS_Early.B 8143.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2211
1776,Potato___Early_blight/,c71ad6f9-6258-4602-84dc-ecf75296672c___RS_Early.B 7525.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2212
1777,Potato___Early_blight/,b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2213
1778,Potato___Early_blight/,99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2214
1779,Potato___Early_blight/,0ad3ba53-f01b-403b-a99d-5991eed85045___RS_Early.B 7600.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2217
1780,Potato___Early_blight/,4b484f0f-82dc-45d1-a5b6-72c8a6a96323___RS_Early.B 7262.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2218
1781,Potato___Early_blight/,2f81d148-c62f-4d3c-baf4-72b77abea41a___RS_Early.B 7493.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2219
1782,Potato___Early_blight/,a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2220
1783,Potato___Early_blight/,334fd34b-f4aa-4cc2-9ac9-8b85df65b96c___RS_Early.B 6773.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2221
1784,Potato___Early_blight/,519e17be-a518-410a-ad3e-153d07fc3563___RS_Early.B 7711.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2222
1785,Potato___Early_blight/,d91d88d1-89d4-4017-b0f0-9e875bedfcab___RS_Early.B 7201.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2223
1786,Potato___Early_blight/,72f7fa2c-974f-42af-99c3-fd4739d64050___RS_Early.B 8772.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2224
1787,Potato___Early_blight/,7584a5b8-b701-4255-9dde-a60b6442cc37___RS_Early.B 9154.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2226
1788,Potato___Early_blight/,d829c0d8-016e-4337-b80f-bb1f329b1d4d___RS_Early.B 8797.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2227
1789,Potato___Early_blight/,5c43b799-a722-4209-b571-2a7ca23de273___RS_Early.B 7321.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2228
1790,Potato___Early_blight/,69a20537-e5fd-4f1e-8800-ef9aa4fa4766___RS_Early.B 8111.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2230
1791,Potato___Early_blight/,0898bffc-57aa-4fdb-92d1-fd6a03d2a011___RS_Early.B 6946.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2231
1792,Potato___Early_blight/,bb4e9c01-6166-424d-a379-9ef405fdd555___RS_Early.B 6843.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2232
1793,Potato___Early_blight/,29386668-721c-4359-99a6-734f1a4b096b___RS_Early.B 8362.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2233
1794,Potato___Early_blight/,221c911f-e483-407c-b672-21150d09d57e___RS_Early.B 7678.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2234
1795,Potato___Early_blight/,68f056c9-4989-4809-b597-3739ff66afc3___RS_Early.B 8748.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2235
1796,Potato___Early_blight/,c9296b35-7b8b-4ac2-99db-07c426ec774b___RS_Early.B 6832.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2236
1797,Potato___Early_blight/,de1ff62e-87aa-420a-9eeb-cb0e3475e84d___RS_Early.B 6918.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2237
1798,Potato___Early_blight/,ea87f5c8-69f9-44e0-997b-bb896350765e___RS_Early.B 7798.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2238
1799,Potato___Early_blight/,beb20b26-07f9-4215-8264-dca1283514ac___RS_Early.B 7644.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2239
1800,Potato___Early_blight/,ec6b34ed-69c6-466a-81a9-4ca18eb25275___RS_Early.B 7038.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2240
1801,Potato___Early_blight/,6a90d533-28ad-4e1b-935b-8d2dfa804c87___RS_Early.B 8213.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2241
1802,Potato___Early_blight/,64cab763-3fa2-483c-abc6-1d203f26f88e___RS_Early.B 6671.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2243
1803,Potato___Early_blight/,a6dbc59a-ca8a-40e0-a896-3e2270d771bb___RS_Early.B 7195.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2244
1804,Potato___Early_blight/,ac6c3aea-ad58-4b46-b0d2-195dba86e0f6___RS_Early.B 7926.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2246
1805,Potato___Early_blight/,f5fca019-b28f-4000-9d5e-b0b5fd061304___RS_Early.B 7503.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2247
1806,Potato___Early_blight/,f217f3ba-56fa-4f97-bf9a-07697e08e845___RS_Early.B 9161.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2248
1807,Potato___Early_blight/,82654962-5b0d-44ed-9ca4-84be55ba23a6___RS_Early.B 6877.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2249
1808,Potato___Early_blight/,dbdf96e5-2f8c-475b-b2dd-40a5862e10f7___RS_Early.B 8017.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2250
1809,Potato___Early_blight/,e6d7262c-803d-4346-a36d-4f384196e21c___RS_Early.B 6893.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2252
1810,Potato___Early_blight/,4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2254
1811,Potato___Early_blight/,6f37a2b1-e63c-4d82-aec2-9ff036473867___RS_Early.B 7585.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2255
1812,Potato___Early_blight/,37da60b5-9c33-4fe7-95d4-3a2db2a7702b___RS_Early.B 8359.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2257
1813,Potato___Early_blight/,a2fe15c2-1900-4fbd-9e69-771b1693cc68___RS_Early.B 7398.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2258
1814,Potato___Early_blight/,c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2259
1815,Potato___Early_blight/,610fd102-fd1b-45c3-978b-68c65d432382___RS_Early.B 7819.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2261
1816,Potato___Early_blight/,11e974fa-928f-45f6-b983-e74c74c7d163___RS_Early.B 7992.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2262
1817,Potato___Early_blight/,606e216d-f0b8-4ef3-9bf1-2bee85a13361___RS_Early.B 7094.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2263
1818,Potato___Early_blight/,2ebb14eb-0e87-468c-a1cb-80579a77a37a___RS_Early.B 7044.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2264
1819,Potato___Early_blight/,95d42b98-1945-4cb3-ab27-0dbd56def41b___RS_Early.B 8866.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2265
1820,Potato___Early_blight/,fbc7567e-ce08-4ad0-b8fe-ffd98296ce02___RS_Early.B 8607.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2266
1821,Potato___Early_blight/,53e30623-2023-4bbf-b904-ba39426f8628___RS_Early.B 7613.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2267
1822,Potato___Early_blight/,ef722b35-2ab8-409d-a971-b3a853a72cb3___RS_Early.B 7184.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2268
1823,Potato___Early_blight/,5ada96db-43de-4510-8c10-eaaebb106c0c___RS_Early.B 7216.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2269
1824,Potato___Early_blight/,7486e823-64f7-4e43-ab51-26261b077fc2___RS_Early.B 6785.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2270
1825,Potato___Early_blight/,d8a55ed1-7b3a-4b25-84b2-6046c0d9e3ab___RS_Early.B 7443.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2271
1826,Potato___Early_blight/,10a3920b-dd04-406d-8bbd-f92f221e4dee___RS_Early.B 7035.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2272
1827,Potato___Early_blight/,996c0f04-a33a-4620-8971-469e009abae7___RS_Early.B 8869.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2273
1828,Potato___Early_blight/,63f59fdf-973f-4d9e-a1ac-4a21cdfb9393___RS_Early.B 8794.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2274
1829,Potato___Early_blight/,610d8d2d-c28d-4d99-9f37-a6a79148b529___RS_Early.B 8023.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2275
1830,Potato___Early_blight/,096a2c48-104c-4570-9e34-8dd60aa5ebcf___RS_Early.B 6979.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2276
1831,Potato___Early_blight/,66b6c6d1-fe63-4c7e-8054-bdf6ff67ff57___RS_Early.B 7514.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2277
1832,Potato___Early_blight/,9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B 8444.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2278
1833,Potato___Early_blight/,203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2280
1834,Potato___Early_blight/,0faca7fe-7254-4dfa-8388-bbc776338c9c___RS_Early.B 7929.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2282
1835,Potato___Early_blight/,109730cd-03f3-4139-a464-5f9151483e8c___RS_Early.B 6738.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2283
1836,Potato___Early_blight/,3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B 8027.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2284
1837,Potato___Early_blight/,f194debe-e829-4bfb-af09-681e50358f50___RS_Early.B 7739.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2285
1838,Potato___Early_blight/,65f6e2f1-300b-42f0-bcc8-467753411947___RS_Early.B 7591.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2286
1839,Potato___Early_blight/,28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2289
1840,Potato___Early_blight/,ac40d7e9-e650-40f1-b894-22f495febefd___RS_Early.B 7276.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2291
1841,Potato___Early_blight/,e3779bc5-a8e2-4be6-8e15-4a4713ab9531___RS_Early.B 8431.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2293
1842,Potato___Early_blight/,8f3f9eed-1a3d-4f0f-adcc-0fe3a832d95f___RS_Early.B 8518.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2295
1843,Potato___Early_blight/,58a381f9-5315-4865-9b35-43df8fd9bf42___RS_Early.B 9027.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2296
1844,Potato___Early_blight/,07baabd8-e118-47dd-9d8d-132d4347836a___RS_Early.B 8555.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2297
1845,Potato___Early_blight/,70da76f2-b067-40f0-82d2-16b2dec3e189___RS_Early.B 8358.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2298
1846,Potato___Early_blight/,5fbff81d-eeaf-430f-ba94-df6a92c7b8e2___RS_Early.B 6816.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2299
1847,Potato___Early_blight/,f917c191-cca4-4a78-8238-a40b586f9058___RS_Early.B 7945.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2300
1848,Potato___Early_blight/,e24cb505-5756-4269-aa4f-57d27da31b20___RS_Early.B 8973.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2301
1849,Potato___Early_blight/,2e88d4ed-b11b-4123-9e4b-f3c02a65ad39___RS_Early.B 9180.JPG,Potato___Early_blight,Potato,Early_blight,train,False,True,2302
1850,Potato___Early_blight/,1d4fc5d0-fee6-40bf-8e7b-e1598ea64161___RS_Early.B 8912.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2303
1851,Potato___Early_blight/,dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B 6942.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2304
1852,Potato___Early_blight/,044c3abc-0bc9-45fb-8fd5-094aeb605f90___RS_Early.B 8044.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2306
1853,Potato___Early_blight/,848336c4-eaad-47e7-8458-5e80d5520d05___RS_Early.B 7729.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2307
1854,Potato___Early_blight/,5888d397-4e83-4fac-bcf7-0de778966d36___RS_Early.B 7418.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2308
1855,Potato___Early_blight/,63b61694-16e9-4ef4-ad6f-5e27d2c9eed9___RS_Early.B 6871.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2309
1856,Potato___Early_blight/,904dba96-8ff1-45e2-af16-9c9cc5865c32___RS_Early.B 7349.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2310
1857,Potato___Early_blight/,268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B 8678.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2313
1858,Potato___Early_blight/,dcc46f93-d842-496d-980b-4b29a00551d5___RS_Early.B 8424.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2315
1859,Potato___Early_blight/,392c5f68-3ee5-4b61-90e9-afa16375beb8___RS_Early.B 8047.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2316
1860,Potato___Early_blight/,2d344be7-2d5f-4d27-aeb2-b92c8191b877___RS_Early.B 7173.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2317
1861,Potato___Early_blight/,bf972aad-9f3f-40c8-9fc7-fdcf57a94c6f___RS_Early.B 7151.JPG,Potato___Early_blight,Potato,Early_blight,train,True,True,2318
